STATION,DATE,TMAX,TMIN
GHCND:USW00013994,19861006,167,83
GHCND:USW00013994,19861007,211,67
GHCND:USW00013994,19861008,239,106
GHCND:USW00013994,19861009,183,106
GHCND:USW00013994,19861010,189,72
GHCND:USW00013994,19861011,222,122
GHCND:USW00013994,19861012,189,83
GHCND:USW00013994,19861013,83,56
GHCND:USW00013994,19861014,128,22
GHCND:USW00013994,19861015,167,39
GHCND:USW00013994,19861016,189,44
GHCND:USW00013994,19861017,172,89
GHCND:USW00013994,19861018,194,67
GHCND:USW00013994,19861019,228,94
GHCND:USW00013994,19861020,244,111
GHCND:USW00013994,19861021,250,122
GHCND:USW00013994,19861022,222,139
GHCND:USW00013994,19861023,172,128
GHCND:USW00013994,19861024,150,128
GHCND:USW00013994,19861025,144,117
GHCND:USW00013994,19861026,117,89
GHCND:USW00013994,19861027,178,78
GHCND:USW00013994,19861028,228,89
GHCND:USW00013994,19861029,178,78
GHCND:USW00013994,19861030,172,39
GHCND:USW00013994,19861031,222,61
GHCND:USW00013994,19861101,217,78
GHCND:USW00013994,19861102,78,50
GHCND:USW00013994,19861103,150,50
GHCND:USW00013994,19861104,100,83
GHCND:USW00013994,19861105,89,83
GHCND:USW00013994,19861106,122,83
GHCND:USW00013994,19861107,178,117
GHCND:USW00013994,19861108,172,72
GHCND:USW00013994,19861109,89,11
GHCND:USW00013994,19861110,67,0
GHCND:USW00013994,19861111,28,-6
GHCND:USW00013994,19861112,22,-100
GHCND:USW00013994,19861113,-39,-122
GHCND:USW00013994,19861114,11,-83
GHCND:USW00013994,19861115,67,0
GHCND:USW00013994,19861116,150,-6
GHCND:USW00013994,19861117,111,6
GHCND:USW00013994,19861118,111,22
GHCND:USW00013994,19861119,61,0
GHCND:USW00013994,19861120,67,-6
GHCND:USW00013994,19861121,83,-50
GHCND:USW00013994,19861122,133,17
GHCND:USW00013994,19861123,106,22
GHCND:USW00013994,19861124,89,-11
GHCND:USW00013994,19861125,72,0
GHCND:USW00013994,19861126,67,50
GHCND:USW00013994,19861127,56,33
GHCND:USW00013994,19861128,83,22
GHCND:USW00013994,19861129,100,11
GHCND:USW00013994,19861130,72,0
GHCND:USW00013994,19861201,94,39
GHCND:USW00013994,19861202,111,33
GHCND:USW00013994,19861203,72,0
GHCND:USW00013994,19861204,50,-28
GHCND:USW00013994,19861205,39,-56
GHCND:USW00013994,19861206,78,0
GHCND:USW00013994,19861207,94,56
GHCND:USW00013994,19861208,106,56
GHCND:USW00013994,19861209,83,-33
GHCND:USW00013994,19861210,-33,-72
GHCND:USW00013994,19861211,67,-78
GHCND:USW00013994,19861212,22,-61
GHCND:USW00013994,19861213,-11,-111
GHCND:USW00013994,19861214,100,-28
GHCND:USW00013994,19861215,94,-6
GHCND:USW00013994,19861216,100,61
GHCND:USW00013994,19861217,100,6
GHCND:USW00013994,19861218,33,-17
GHCND:USW00013994,19861219,78,-28
GHCND:USW00013994,19861220,106,-33
GHCND:USW00013994,19861221,78,-11
GHCND:USW00013994,19861222,56,-33
GHCND:USW00013994,19861223,11,-33
GHCND:USW00013994,19861224,28,-33
GHCND:USW00013994,19861225,0,-33
GHCND:USW00013994,19861226,6,-11
GHCND:USW00013994,19861227,6,-28
GHCND:USW00013994,19861228,72,-61
GHCND:USW00013994,19861229,56,-22
GHCND:USW00013994,19861230,17,0
GHCND:USW00013994,19861231,28,-11
GHCND:USW00013994,19870101,6,-28
GHCND:USW00013994,19870102,11,-78
GHCND:USW00013994,19870103,22,-44
GHCND:USW00013994,19870104,50,-22
GHCND:USW00013994,19870105,83,-44
GHCND:USW00013994,19870106,161,17
GHCND:USW00013994,19870107,44,11
GHCND:USW00013994,19870108,39,-6
GHCND:USW00013994,19870109,6,-11
GHCND:USW00013994,19870110,6,-28
GHCND:USW00013994,19870111,0,-44
GHCND:USW00013994,19870112,72,-39
GHCND:USW00013994,19870113,144,-11
GHCND:USW00013994,19870114,128,61
GHCND:USW00013994,19870115,89,6
GHCND:USW00013994,19870116,11,-17
GHCND:USW00013994,19870117,11,-11
GHCND:USW00013994,19870118,-11,-39
GHCND:USW00013994,19870119,-11,-89
GHCND:USW00013994,19870120,-33,-78
GHCND:USW00013994,19870121,44,-83
GHCND:USW00013994,19870122,-6,-72
GHCND:USW00013994,19870123,-67,-156
GHCND:USW00013994,19870124,-94,-167
GHCND:USW00013994,19870125,-83,-150
GHCND:USW00013994,19870126,-50,-156
GHCND:USW00013994,19870127,39,-83
GHCND:USW00013994,19870128,61,-56
GHCND:USW00013994,19870129,128,33
GHCND:USW00013994,19870130,67,-22
GHCND:USW00013994,19870131,83,-39
GHCND:USW00013994,19870201,100,22
GHCND:USW00013994,19870202,161,0
GHCND:USW00013994,19870203,89,0
GHCND:USW00013994,19870204,89,-22
GHCND:USW00013994,19870205,67,22
GHCND:USW00013994,19870206,111,11
GHCND:USW00013994,19870207,161,-11
GHCND:USW00013994,19870208,100,-33
GHCND:USW00013994,19870209,50,-72
GHCND:USW00013994,19870210,150,-17
GHCND:USW00013994,19870211,189,50
GHCND:USW00013994,19870212,139,11
GHCND:USW00013994,19870213,106,-17
GHCND:USW00013994,19870214,139,44
GHCND:USW00013994,19870215,44,-22
GHCND:USW00013994,19870216,-6,-61
GHCND:USW00013994,19870217,0,-44
GHCND:USW00013994,19870218,56,-39
GHCND:USW00013994,19870219,50,-44
GHCND:USW00013994,19870220,61,-33
GHCND:USW00013994,19870221,106,-17
GHCND:USW00013994,19870222,111,11
GHCND:USW00013994,19870223,94,-33
GHCND:USW00013994,19870224,83,0
GHCND:USW00013994,19870225,111,6
GHCND:USW00013994,19870226,106,44
GHCND:USW00013994,19870227,78,44
GHCND:USW00013994,19870228,122,56
GHCND:USW00013994,19870301,61,22
GHCND:USW00013994,19870302,156,-28
GHCND:USW00013994,19870303,122,6
GHCND:USW00013994,19870304,167,0
GHCND:USW00013994,19870305,211,94
GHCND:USW00013994,19870306,217,39
GHCND:USW00013994,19870307,239,89
GHCND:USW00013994,19870308,217,61
GHCND:USW00013994,19870309,117,-11
GHCND:USW00013994,19870310,22,-56
GHCND:USW00013994,19870311,56,-50
GHCND:USW00013994,19870312,117,-28
GHCND:USW00013994,19870313,183,56
GHCND:USW00013994,19870314,200,72
GHCND:USW00013994,19870315,172,61
GHCND:USW00013994,19870316,100,44
GHCND:USW00013994,19870317,139,72
GHCND:USW00013994,19870318,200,67
GHCND:USW00013994,19870319,178,56
GHCND:USW00013994,19870320,183,72
GHCND:USW00013994,19870321,206,67
GHCND:USW00013994,19870322,144,89
GHCND:USW00013994,19870323,239,94
GHCND:USW00013994,19870324,161,72
GHCND:USW00013994,19870325,89,67
GHCND:USW00013994,19870326,100,72
GHCND:USW00013994,19870327,133,61
GHCND:USW00013994,19870328,206,50
GHCND:USW00013994,19870329,122,6
GHCND:USW00013994,19870330,33,-11
GHCND:USW00013994,19870331,78,-44
GHCND:USW00013994,19870401,178,22
GHCND:USW00013994,19870402,78,-11
GHCND:USW00013994,19870403,83,-33
GHCND:USW00013994,19870404,106,-28
GHCND:USW00013994,19870405,172,11
GHCND:USW00013994,19870406,128,39
GHCND:USW00013994,19870407,211,67
GHCND:USW00013994,19870408,233,61
GHCND:USW00013994,19870409,239,44
GHCND:USW00013994,19870410,150,67
GHCND:USW00013994,19870411,194,61
GHCND:USW00013994,19870412,183,17
GHCND:USW00013994,19870413,161,100
GHCND:USW00013994,19870414,178,89
GHCND:USW00013994,19870415,156,78
GHCND:USW00013994,19870416,200,106
GHCND:USW00013994,19870417,256,94
GHCND:USW00013994,19870418,244,117
GHCND:USW00013994,19870419,272,144
GHCND:USW00013994,19870420,317,161
GHCND:USW00013994,19870421,261,122
GHCND:USW00013994,19870422,167,100
GHCND:USW00013994,19870423,139,83
GHCND:USW00013994,19870424,183,78
GHCND:USW00013994,19870425,228,67
GHCND:USW00013994,19870426,278,128
GHCND:USW00013994,19870427,267,133
GHCND:USW00013994,19870428,222,94
GHCND:USW00013994,19870429,317,133
GHCND:USW00013994,19870430,228,128
GHCND:USW00013994,19870501,311,122
GHCND:USW00013994,19870502,300,178
GHCND:USW00013994,19870503,211,161
GHCND:USW00013994,19870504,211,133
GHCND:USW00013994,19870505,217,94
GHCND:USW00013994,19870506,239,117
GHCND:USW00013994,19870507,250,106
GHCND:USW00013994,19870508,267,117
GHCND:USW00013994,19870509,278,150
GHCND:USW00013994,19870510,289,178
GHCND:USW00013994,19870511,294,178
GHCND:USW00013994,19870512,250,161
GHCND:USW00013994,19870513,294,150
GHCND:USW00013994,19870514,317,206
GHCND:USW00013994,19870515,261,167
GHCND:USW00013994,19870516,294,122
GHCND:USW00013994,19870517,311,189
GHCND:USW00013994,19870518,300,211
GHCND:USW00013994,19870519,328,200
GHCND:USW00013994,19870520,328,217
GHCND:USW00013994,19870521,333,211
GHCND:USW00013994,19870522,256,161
GHCND:USW00013994,19870523,233,122
GHCND:USW00013994,19870524,239,133
GHCND:USW00013994,19870525,283,200
GHCND:USW00013994,19870526,311,200
GHCND:USW00013994,19870527,322,222
GHCND:USW00013994,19870528,306,217
GHCND:USW00013994,19870529,311,222
GHCND:USW00013994,19870530,278,211
GHCND:USW00013994,19870531,317,194
GHCND:USW00013994,19870601,317,206
GHCND:USW00013994,19870602,322,189
GHCND:USW00013994,19870603,261,167
GHCND:USW00013994,19870604,250,133
GHCND:USW00013994,19870605,289,133
GHCND:USW00013994,19870606,306,156
GHCND:USW00013994,19870607,317,183
GHCND:USW00013994,19870608,328,211
GHCND:USW00013994,19870609,317,183
GHCND:USW00013994,19870610,261,167
GHCND:USW00013994,19870611,300,222
GHCND:USW00013994,19870612,328,211
GHCND:USW00013994,19870613,339,206
GHCND:USW00013994,19870614,361,217
GHCND:USW00013994,19870615,328,239
GHCND:USW00013994,19870616,344,217
GHCND:USW00013994,19870617,339,222
GHCND:USW00013994,19870618,339,228
GHCND:USW00013994,19870619,300,222
GHCND:USW00013994,19870620,317,222
GHCND:USW00013994,19870621,311,211
GHCND:USW00013994,19870622,333,228
GHCND:USW00013994,19870623,317,217
GHCND:USW00013994,19870624,322,222
GHCND:USW00013994,19870625,300,206
GHCND:USW00013994,19870626,278,172
GHCND:USW00013994,19870627,283,150
GHCND:USW00013994,19870628,306,178
GHCND:USW00013994,19870629,333,217
GHCND:USW00013994,19870630,294,211
GHCND:USW00013994,19870701,267,206
GHCND:USW00013994,19870702,300,194
GHCND:USW00013994,19870703,322,228
GHCND:USW00013994,19870704,317,206
GHCND:USW00013994,19870705,278,206
GHCND:USW00013994,19870706,311,183
GHCND:USW00013994,19870707,306,189
GHCND:USW00013994,19870708,311,200
GHCND:USW00013994,19870709,322,233
GHCND:USW00013994,19870710,322,239
GHCND:USW00013994,19870711,339,244
GHCND:USW00013994,19870712,306,239
GHCND:USW00013994,19870713,250,172
GHCND:USW00013994,19870714,250,144
GHCND:USW00013994,19870715,289,178
GHCND:USW00013994,19870716,317,206
GHCND:USW00013994,19870717,322,217
GHCND:USW00013994,19870718,328,239
GHCND:USW00013994,19870719,333,256
GHCND:USW00013994,19870720,333,244
GHCND:USW00013994,19870721,344,222
GHCND:USW00013994,19870722,350,244
GHCND:USW00013994,19870723,339,239
GHCND:USW00013994,19870724,317,233
GHCND:USW00013994,19870725,344,239
GHCND:USW00013994,19870726,367,256
GHCND:USW00013994,19870727,356,233
GHCND:USW00013994,19870728,350,233
